x,y,Topic,Length
5.0171824,-0.43005085,0,421
6.705925,8.572067,2,1339
-2.3151386,-3.5561821,9,340
5.3956823,5.796352,26,556
4.108396,0.27108622,0,1460
0.95046693,-2.3561943,13,1796
1.4641386,6.6963983,4,1598
-4.658192,7.351756,52,1975
2.696226,-1.0697511,0,3134
6.032394,5.9946995,0,1298
2.9836757,2.3457513,2,1123
3.0204165,2.3332815,2,1428
-1.3498628,1.903424,2,1133
4.0409565,3.051524,23,1256
-0.40403068,4.5895844,18,1154
-0.94330084,3.360516,10,1510
3.4039855,-1.685677,0,1290
4.1044025,0.1262171,0,1494
1.8181388,2.9373012,2,746
0.17744283,8.68037,16,890
-0.1714212,4.809703,18,1058
4.7819014,-1.1191608,0,2752
2.864339,3.9590113,39,1412
4.5537653,-2.5663393,0,2781
-0.6369739,1.4035099,37,1096
2.6986678,4.789701,14,1469
9.15464,1.273494,11,1245
8.586563,-5.4270625,10,1100
0.049740802,3.234111,22,1317
-1.1229098,0.81031364,37,1517
9.977572,6.7517548,50,1639
8.27849,-4.2391024,10,1463
9.188044,4.1004143,8,825
3.6531253,7.793108,9,385
9.70228,9.493928,0,779
9.447518,-4.919238,10,1425
9.899322,6.1230407,3,702
1.3446217,3.3255043,2,1560
9.224889,6.381653,3,1336
0.9602496,-2.3605456,13,1248
5.597043,6.8821254,21,871
5.444558,1.2488269,31,1088
5.188298,9.148744,6,1274
5.283433,5.593292,26,871
4.4255743,-1.0054648,0,1859
-1.1809288,2.4009626,2,814
-1.1613551,0.77733,37,1062
3.0368428,-0.9241601,0,398
0.50331944,1.6090714,15,1479
-3.426891,-3.3260443,9,1393
4.990135,9.307336,6,1844
-3.4217167,5.460872,13,1196
7.8498087,7.391413,24,1661
3.4553356,-2.5793755,9,1138
5.7623463,-3.5828261,36,1343
-1.4496546,9.442731,19,1200
0.6659907,2.7905805,2,1508
7.269431,2.769713,41,810
2.9605052,5.3898926,10,1016
-0.33277184,9.363437,27,825
-0.12485696,1.2532464,15,1616
6.0745077,-0.98357344,20,1274
9.495659,6.7384863,3,1140
0.18777534,-2.2272625,13,1626
-0.10805869,5.0146112,18,901
-4.618561,7.3687706,52,5477
2.759122,0.036951616,0,889
5.941817,0.22070277,49,966
2.487334,0.014903175,5,999
-3.309135,-5.260555,5,1206
-2.1765528,-3.8938956,9,717
-3.3230999,-3.2333791,9,1609
7.4530687,8.379315,13,834
2.7589715,0.03599541,0,589
8.179334,1.8821595,11,1114
5.4764194,0.40617207,29,1277
2.661226,5.983073,54,1065
8.860736,1.9105,11,1439
4.1905994,0.45021045,0,330
8.685963,-2.6890159,0,906
6.2778554,3.5980332,1,960
-0.85398495,6.785328,6,1628
5.9051857,-3.7085774,36,671
5.0222383,-0.42345345,0,962
3.0323958,6.298442,54,933
1.2619731,2.8834872,2,883
0.79563963,6.8960137,4,501
5.812878,-3.6429899,36,2714
9.567439,-0.92674124,33,1280
-0.7755056,2.1977625,2,1230
8.839714,2.0110695,11,1148
5.8283896,-3.621354,36,1720
3.6840923,-1.7189898,0,1367
6.2236247,-1.1719004,20,1021
4.725236,9.876221,6,1129
0.8556628,6.7096686,4,1520
2.8302772,4.1441455,39,788
2.6505036,0.08243458,0,1492
1.1527926,3.1484394,2,1430
1.0221121,-2.143707,13,1909
3.9841273,-0.66399294,0,1490
7.041511,-4.643618,5,1160
-0.74293196,2.5163815,2,1429
5.326763,2.7789667,17,314
4.5589437,0.11846938,0,607
6.2324514,8.075629,20,2092
1.5506524,-1.4444513,0,1299
-0.18207549,1.4758633,15,901
-0.2339516,7.728253,35,1288
2.983162,-0.7020906,0,893
7.34087,0.8137951,48,566
6.319297,-1.3028014,20,2030
2.962812,-0.31977805,0,1419
-0.41615772,7.9373097,35,959
4.5502934,-0.05226524,0,1047
-1.969078,9.784819,19,729
-5.5584173,5.582184,52,1433
0.17730096,-2.218981,13,945
8.392372,3.0188599,15,1041
4.338751,-1.6475226,0,1093
6.420474,3.0201228,1,308
7.77236,1.8099461,11,760
-2.3253622,-3.500392,9,1528
-0.13393207,4.863608,18,987
5.600021,0.33450806,29,881
4.251503,-1.6347747,0,338
3.3544827,3.6891317,23,1316
1.9637941,2.600834,2,1222
6.0622563,-1.0601176,20,1465
6.075027,-1.0409824,20,1389
2.4919128,-1.651142,0,1736
6.224097,-1.1927817,20,1089
5.390724,5.4630733,26,1152
9.563977,-0.8925022,33,1185
3.7552943,0.05404562,0,935
-5.497373,5.3322153,25,1223
-0.5727852,7.4226084,10,770
8.96888,3.4200377,60,1333
-0.7320455,2.3438141,2,1137
6.085286,-0.94413465,20,1341
7.4563613,2.8983457,41,1967
0.33136848,6.5649495,4,1461
0.41557723,1.1250223,15,1367
0.36651763,-2.294171,13,1060
1.794447,-1.2899595,0,1261
9.354124,7.116097,3,902
0.3056516,2.7387707,2,1449
1.3430165,6.7421236,4,1269
-3.7280865,-3.6393342,9,843
5.5503197,0.48326808,29,1021
1.4143552,7.2872353,4,558
5.400576,5.4486594,26,1400
-2.904596,-2.9665987,9,1447
-0.060152132,2.8643394,2,1530
3.7351837,0.067698196,0,1264
9.259511,3.9870048,8,1706
1.1152229,-1.4367429,0,1141
0.12303959,-2.1797383,13,1047
-5.314236,5.099529,1,1699
1.555475,5.593543,44,1105
-2.4835086,-3.2307775,9,1407
4.503251,-1.6768656,0,1732
-0.622352,1.4932745,37,828
8.00125,2.6719546,22,208
2.556064,-0.8027161,0,1669
2.3952584,-1.7055951,0,967
0.015471393,-2.5319762,13,1001
-2.4851377,-3.2284791,9,702
7.4372387,0.8075655,48,1268
2.6994321,-1.1926304,0,1063
5.4367557,5.3981624,26,1530
8.11087,6.3807864,29,1680
6.0763884,-1.0468066,20,1169
3.3076425,0.20292106,0,2063
0.714933,7.5549273,4,1219
2.4888098,-1.516079,0,877
9.618969,7.264149,3,1206
9.040013,3.2347023,60,1743
8.989762,3.1968749,60,634
1.710828,3.3959916,2,1237
1.5476394,-1.4483393,0,1365
2.285255,-6.780834,3,1075
2.1899385,-2.1290047,0,987
2.675244,5.4975467,10,1214
-4.4189262,5.4985104,5,1000
5.259033,2.8970017,17,1111
-1.7887911,9.230607,19,907
9.461099,5.315079,53,1118
-3.9176178,2.6797662,36,579
5.9999757,1.9627855,5,761
0.17891178,-2.1011074,13,1058
-2.5760584,1.0368567,12,1236
0.3635167,-2.3756952,13,1391
5.4073744,6.7841535,21,1042
5.102378,2.4143357,0,2148
9.285312,7.189041,3,679
4.4087152,3.6992674,13,1278
-2.7675753,-2.6098154,9,1483
0.515003,1.6169424,15,1613
-5.2264175,4.871177,25,1472
2.2707672,-1.4456972,0,908
-0.12306758,1.3473443,15,1009
9.861845,1.6739258,11,961
0.94661003,2.8555238,2,806
2.4836125,-0.11111588,0,1345
4.655316,-1.1546253,0,1008
4.725151,-1.6439656,0,1496
9.346778,6.5361624,53,621
-0.24470244,0.51415896,22,1159
7.494756,2.996787,41,857
3.0820174,-0.5543059,0,647
-0.087702036,2.4808154,2,1375
1.5248777,7.4285088,4,655
6.571501,0.5897826,47,1044
-5.22576,4.8541203,25,878
-5.2283044,4.848248,25,890
1.8874856,1.8931586,4,1323
0.94694,2.2176058,0,477
-1.4208071,3.567295,18,922
4.9722915,0.08508156,0,906
4.9477053,9.244333,6,1463
7.3597803,9.4777,34,1260
7.158879,4.3330827,1,1109
0.17084752,1.5805695,15,1009
0.27372935,2.8340254,2,1668
3.481042,0.0056299097,0,1548
-0.41794682,3.738903,10,1146
-2.99902,-3.8320646,9,1232
2.9530828,5.3980556,10,1762
4.1001186,0.15047367,0,1373
-0.69689894,8.086856,35,1885
4.091263,-0.5855609,0,878
2.0070038,1.8697026,56,1138
-0.4605838,-1.093384,0,2217
1.113427,-1.4398947,0,1108
-2.7502658,-3.6012633,9,1234
1.9964206,8.304025,28,874
-5.4560084,5.279649,25,1302
4.218333,-1.6276215,0,1240
0.8377521,-2.1379578,13,1270
6.4689636,4.5390034,1,776
2.6653907,-1.2002507,0,850
4.7534204,-1.6883975,0,598
9.447719,-4.9192357,10,975
5.44247,6.899153,21,1482
-0.6541589,4.058288,10,909
-0.1626974,4.754702,18,1875
3.1359608,0.30899724,0,788
-0.5255847,8.026819,35,717
-2.3341477,-3.080109,9,1097
-2.417297,-3.5410733,9,993
4.295147,0.053628813,0,743
1.7550768,1.8839359,56,804
-0.38271293,1.207658,15,957
0.27906787,1.5063051,15,992
2.2969909,2.5815787,2,1271
-0.38462672,4.7938304,18,1413
3.934818,-2.6303408,0,812
2.7255633,-1.3655342,0,1504
3.439497,0.1086093,0,1788
1.6735088,0.6780589,18,636
5.5301538,0.4596161,29,1463
0.07324421,2.9574647,2,1178
7.2328076,8.641509,22,1210
2.2900422,8.620864,20,1822
3.1601665,-0.76289177,0,1446
5.09759,9.211312,6,841
0.21008997,-2.212154,13,1524
3.2860193,0.6329613,0,829
8.138272,-4.7482305,49,1392
5.6917806,4.243658,1,804
2.8740728,3.939361,39,1797
6.867694,6.0760694,46,1398
-0.15221247,4.47275,18,1178
-0.78164583,2.4225836,2,1241
5.027607,9.954795,6,1219
-0.17020209,1.535398,15,1173
-0.7189053,3.5580964,10,1710
0.2679696,1.4335542,15,1669
3.9934058,4.2513747,55,1596
3.7089295,-0.47913876,0,1343
-1.1959004,-2.3550785,0,1054
4.992186,3.1155467,17,1714
2.3127885,-0.7428148,0,598
4.540802,-0.047917347,0,1686
3.7198594,-1.7871987,0,1594
1.1675581,3.0243723,2,963
1.1452037,5.850459,44,1158
4.642242,-7.688664,49,987
6.327484,-2.4423232,10,1390
8.154326,-4.7687693,49,1394
5.641398,6.9051037,21,1519
2.1213126,2.9931219,2,1748
5.445729,-1.9466406,0,1313
4.148581,0.19787726,0,837
5.4272556,5.809788,26,1017
6.0316377,6.007465,0,2011
9.028429,1.5127006,11,1349
8.730647,1.5787848,11,1536
9.250446,4.734795,8,1339
-2.453354,-3.0363693,9,1415
5.785355,1.3964484,22,1275
2.2760043,-1.458534,0,998
-0.96621114,3.2824228,10,1286
3.751383,4.8204517,59,1725
-0.49191526,0.60542595,22,1086
0.83275235,-2.6574566,13,651
-4.3619604,5.5306253,5,1309
-2.4613533,-3.018987,9,897
-3.4103355,7.2577047,13,1320
0.23166211,1.5905777,15,1907
4.1255846,5.758993,0,1673
7.436219,0.8099776,48,845
9.52336,6.2313495,3,1382
2.887906,4.1597037,39,1343
1.789972,-1.2792213,0,2150
-0.9679138,2.3837767,2,1108
1.3025239,-6.445321,13,1133
-2.9586062,-3.8357825,9,1546
9.6899,9.490747,0,1008
4.742758,3.1848695,17,777
-2.2420866,-3.7908676,9,979
-1.4418837,3.564151,10,1405
3.1670532,-1.4445868,0,1288
1.9272351,6.6921225,4,1461
9.443552,-4.9256034,10,1539
3.7000167,-3.7707121,0,898
8.178645,4.3364744,8,788
9.386235,0.55316484,32,3662
0.5628513,-2.1970992,13,3704
0.6140884,8.740804,27,1086
1.4517138,2.7553513,2,1222
3.7791378,0.06954535,4,355
4.7223096,1.5114785,0,648
1.2139153,2.7493267,2,1126
3.1932695,-1.6903199,0,983
4.1000423,0.15018862,0,918
3.9656518,-1.3092288,0,1052
7.4640822,6.02727,32,2143
2.8746467,3.9203672,39,1832
2.734399,-1.4429309,0,1773
0.9738998,-0.6654414,53,1417
2.0846334,6.866337,4,1187
2.2777069,8.628556,20,1176
-0.73446566,2.189795,2,988
3.5577345,-0.5896408,0,1199
-0.7978754,1.0873001,15,1355
4.7848997,3.0246892,17,964
2.4914553,-0.06421013,0,1020
0.24882883,2.7021232,2,1331
-5.948732,4.9162025,5,1001
2.62146,-1.4864472,0,1304
2.3216116,-1.401937,0,932
-0.17801198,4.8200965,18,1147
4.8572946,-0.38359484,0,1693
7.7973523,-2.9868927,10,1489
4.721831,-1.6476178,0,988
5.659313,6.4818263,21,789
3.6539164,0.19532906,0,745
-0.114111386,1.2653717,15,1301
4.854285,-0.383357,0,2465
5.669708,6.9053307,21,1233
9.546564,-0.89754057,33,1666
2.219641,5.5050735,14,1151
5.5492883,0.4832061,29,976
5.86698,-1.5068593,20,1710
-0.12680988,4.824614,18,2652
-3.3249662,-2.8852038,9,1649
0.8904561,-1.8135903,13,1812
-1.3685663,3.2321181,10,1732
9.115794,0.6009285,32,1611
6.0341644,6.000817,0,1417
-0.50815827,7.906516,35,1525
8.32475,-4.626096,49,1991
-2.9230795,9.979328,30,1744
2.731685,-0.5426954,0,1961
-3.196284,-2.8058884,9,1232
-0.50271195,0.62673366,22,957
-1.9703444,9.786015,19,1509
2.02369,3.2343462,2,1782
3.2086232,-0.685044,0,1047
-5.011643,5.1174846,25,1052
2.8013449,2.5065477,2,1091
2.361375,-0.769117,0,772
7.5481496,7.452679,24,1657
2.5905933,-0.09882961,0,1085
4.022558,-1.22004,0,1127
9.349371,3.951548,8,818
-0.20399341,2.6838005,2,1182
-3.3722181,-3.230365,9,778
-0.31923562,1.2506136,15,1113
-0.96735317,3.2791188,10,1538
-0.63126475,1.4049313,37,973
1.7022679,1.9775652,56,1424
9.305754,0.4779131,32,884
3.2489078,7.2890244,42,1560
4.0441637,3.5701659,23,1357
-1.0546737,0.82583725,37,1170
-3.352711,-2.9682047,9,1304
0.09729776,4.5753446,18,1341
0.12251124,1.4677056,15,2015
3.2416737,-1.1688995,0,1243
1.7967722,-1.2803926,0,2133
5.0706863,2.943589,17,1980
1.798863,-1.2810615,0,1199
-4.677744,7.3395405,52,1038
-0.5119911,8.073915,35,1298
0.322403,2.754073,2,1689
-2.3788397,-3.6053214,9,1645
-1.489368,-3.5020704,5,1951
6.7069025,8.561114,37,1455
4.1372347,3.4495523,23,1426
7.4110327,0.7707113,48,700
8.157694,-4.7614646,49,1360
0.2703354,2.8409364,2,1373
4.029571,3.4927855,23,1957
-2.270915,-3.786231,9,1090
7.318602,9.602718,34,1376
1.3631406,6.567713,4,746
0.37430575,1.1869467,15,1614
6.341594,-4.1847024,2,661
9.389037,7.1127625,3,1120
1.4151456,3.1615648,2,992
-2.578464,-2.537961,9,675
-0.13827962,4.976411,18,857
7.508441,1.0215672,48,1121
0.71771455,6.309475,4,1182
-0.54740417,2.347879,2,1126
-1.0977056,2.142114,2,974
2.5660157,-0.8825728,0,716
-2.4339721,-3.5569742,9,1385
-1.7202182,9.683499,19,1403
2.4814274,7.7074847,61,874
0.18074144,1.5321326,15,1360
9.459791,7.19562,3,1462
2.7316117,5.308403,10,983
-3.000696,-3.2966661,9,1554
1.40837,2.6782198,52,660
8.796423,0.6648394,32,954
-0.75269955,3.4857416,10,1392
2.6286483,-0.5396624,0,669
-2.4804528,-3.6757996,9,756
5.6851487,-3.7083588,36,827
7.289136,9.635694,34,1277
8.753686,1.3444932,11,1487
5.0454555,-2.3982415,50,2068
2.2639434,4.746007,14,1641
2.6697574,-1.435315,0,1030
3.9323187,-1.3389755,0,551
-0.49145156,0.6051566,22,1184
-0.49168605,0.59866625,22,967
4.7231154,6.566961,24,1053
-2.56005,-3.1243427,9,967
2.2304416,-1.0866833,0,1286
-0.009329338,4.8882275,18,1090
3.629632,-0.684792,0,1818
5.282734,9.305444,6,2163
4.457541,9.714164,6,993
3.9994557,-0.41420704,0,1446
8.700541,1.3179662,11,1362
0.51335233,-2.5801673,13,1252
-0.19403853,4.9463925,18,528
-0.42569792,4.657937,18,909
5.3406677,5.427186,26,1675
5.915146,1.4112343,31,1572
4.9200377,9.594618,6,1064
-4.0237107,-1.6778129,0,1083
8.743769,1.2682132,11,1026
-0.5029287,0.37461036,22,1068
-1.6381345,9.142208,19,1392
4.7211814,9.878246,6,1107
7.2502875,4.149894,1,1086
0.8301323,-2.5916724,13,841
2.3549669,6.872914,4,1021
-0.84381634,3.5830102,10,1117
9.448044,-4.9189487,10,1218
0.7353288,2.8569672,2,905
-0.056701377,-2.5177472,13,745
5.4268193,-1.8949398,0,1648
5.896255,1.2755724,31,1095
8.348733,4.5346184,22,1084
-2.303216,-4.043791,9,1424
8.736408,1.2774601,11,1402
-2.319914,-3.6445332,50,852
0.7769167,6.559387,4,912
2.5665781,-0.6746861,0,835
4.296155,-2.090716,0,1088
0.18081059,5.2923975,18,1048
-1.5514307,-3.4824882,5,2010
5.4795256,9.848843,6,2050
1.9125277,6.428671,4,1023
2.121275,5.9152355,24,1038
2.9593556,2.3784354,2,1275
-2.2393408,-3.733147,9,1208
2.834392,4.176437,39,1751
2.2976525,2.5778306,2,1211
0.70859945,-2.368112,13,901
-0.9973844,2.3777337,2,947
-2.1853466,-3.8701286,9,902
-1.3762593,3.248065,10,1515
-0.08529736,0.10700782,22,1013
3.261686,0.22460833,0,1238
-5.3122272,5.103748,25,706
1.7329662,0.69612914,57,782
8.155848,-4.7747765,2,961
8.867729,1.6765169,11,1364
-0.88092864,2.4755948,2,1291
1.1881069,5.699113,44,1296
0.6422519,2.823553,2,1152
-2.5194068,-2.8787546,9,1675
-0.19582528,2.4610226,2,1146
0.42213225,2.7076101,2,1503
-2.2653618,-3.7783148,9,886
5.8218603,-3.6497254,36,2236
4.570432,-7.7402005,49,948
-4.477306,8.864781,9,640
-5.228471,4.857007,25,960
-2.8905106,-2.5071554,9,933
0.84764075,-2.416277,13,1732
0.5146985,7.367829,4,1093
5.2689424,2.6127217,17,894
4.7902923,-0.0038100118,0,1768
5.055642,9.750889,6,2510
2.0209558,8.717856,28,868
-1.3780115,3.2519195,10,1422
-0.30324355,9.338496,27,813
0.23481864,8.350923,16,851
5.93152,3.2925577,1,1301
-0.020752383,-2.4554217,13,1751
-3.1317701,-2.8230615,9,1830
4.3092775,-1.3177305,0,1086
4.2547975,-1.077635,0,2034
4.075193,0.16809127,0,865
0.7517212,1.2640817,15,1017
5.513583,9.294306,6,2727
2.7028615,-1.4376065,0,1544
8.580655,9.412662,0,1520
3.7002523,-3.7701588,0,1003
4.362982,-2.8630028,36,981
5.5087905,9.080268,6,842
-0.30109048,1.2553076,15,1311
4.71212,6.551397,24,928
-0.47502053,0.5783502,22,440
0.17508893,8.680031,16,1015
-4.6409235,7.3712344,52,2282
0.20737389,8.626906,16,896
4.1375566,0.08422573,0,4451
-0.18238911,4.867496,18,1170
4.327117,-1.303823,0,2160
-1.1628623,2.1149428,2,1495
5.805441,-3.6054678,36,1843
0.86343896,2.6181533,2,1255
5.807825,0.71386737,29,1760
0.7569072,2.4904711,2,2115
2.8962889,9.850995,9,769
-1.2194654,3.6433606,10,2102
0.17513074,-2.2047174,13,2171
0.739512,-2.625494,13,501
0.477991,-1.9054208,13,1164
0.8551132,3.8915555,6,1223
-0.33853585,0.6641296,2,799
-2.9999285,-1.420006,27,462
5.1739926,9.098117,6,2002
-0.17108421,1.1619579,15,1463
-0.23639484,7.756821,35,902
2.0081017,6.2298045,10,1660
1.3020883,6.8483715,4,1626
8.928075,6.225411,3,858
3.7595222,0.053480018,0,1467
-3.1325915,-2.797651,9,905
8.331938,-0.5683045,13,2062
7.957821,9.849842,13,1042
6.3018117,4.8895288,9,1198
-3.3414016,-3.0521603,9,985
2.2386253,3.1108036,2,919
2.2846406,-6.781867,0,951
2.2791095,2.5834067,37,819
3.1214752,2.3180544,10,830
0.1928464,8.298063,16,939
3.2288125,7.259075,42,1307
6.321502,-1.3209174,20,1558
-0.51382905,-1.0329785,0,1601
9.586041,6.272904,3,682
1.4216676,2.8679008,2,1260
0.5894214,-2.23306,13,1077
2.5112343,-1.2058921,0,1291
1.1704249,-4.8319826,5,1042
5.3968062,-1.788781,0,623
0.9785034,8.919107,43,1220
-3.3526773,-2.9665318,9,1041
3.6862042,4.942069,59,1030
-0.020024503,-2.4605386,13,1234
9.622178,7.2710543,3,939
-0.01429261,2.7556672,2,1097
3.7429957,4.7801056,59,820
8.581741,-5.4199615,10,1278
-0.75163066,3.5473025,10,1767
0.5121591,-0.35307416,50,1795
5.716455,0.1267357,29,1770
0.33346152,-2.4665937,13,1239
0.4504639,2.9926767,2,1806
6.419621,2.4113352,1,409
1.6661693,0.6841486,57,836
-2.9781415,-3.818739,9,1032
3.0480328,7.135904,4,553
6.9537907,6.1454115,46,435
6.3688574,-1.3544239,20,1206
0.13907956,8.198211,16,1154
-0.07507814,4.643205,18,1204
-2.1425402,9.57511,19,981
6.601633,-6.324752,10,1579
-1.6273088,1.5262303,56,1212
3.9410594,3.064185,23,924
-1.499844,0.4762407,2,785
5.741516,-3.4736228,36,3009
1.6774143,0.71639615,57,764
5.1833076,2.5977585,17,1419
6.9523287,4.4086194,1,1005
9.170337,5.5044284,3,828
2.4881854,-0.05899115,0,1243
2.8243797,6.9757047,4,872
6.836544,6.0838556,46,912
0.29487634,2.733831,2,990
2.3559647,-1.3729032,0,1834
2.5388334,-1.096471,0,645
5.236611,9.231451,6,1139
1.9352232,8.543738,28,1244
-1.2745092,3.5666485,10,1042
3.9285133,-1.3452429,0,1432
1.4053779,6.950384,4,676
-4.358953,5.52979,5,1081
1.1951338,2.6993005,2,1316
-2.9837239,-3.8237915,9,865
0.14122517,1.4786156,15,1070
3.3673942,-0.96769816,0,1132
5.912397,9.493652,6,2435
0.3543037,-1.984738,13,1606
-1.3325946,0.64213526,37,1331
5.4715514,6.6366935,21,1616
-0.2454675,4.8891454,18,466
-0.002336713,-7.0940466,5,1941
8.898886,4.353532,8,2026
9.057041,5.936311,3,1834
0.856573,3.146114,19,1038
2.6077485,-0.0047590244,0,1427
8.976973,0.32650307,50,1142
4.8696713,-2.3820443,50,1689
-0.18004265,1.509024,9,953
3.9205246,3.4800892,23,1638
4.114948,-1.0727857,0,903
4.7758436,-0.23719388,0,898
3.8481402,-1.3946679,0,1079
0.20717487,-2.6400628,13,1024
5.2819276,5.2816916,0,1323
4.5199437,-0.04431179,0,1946
-5.21721,4.876676,25,940
-0.6580738,3.579442,10,1094
6.1568527,-1.0796876,20,1124
8.808319,4.367385,8,838
4.0932384,0.258438,0,901
2.5929995,3.3398871,2,1060
9.701859,7.1882567,3,1302
-1.5128334,9.446393,19,2088
9.637181,9.402947,0,871
5.3926187,-1.8022076,0,1252
-4.635552,7.373998,52,973
4.183445,3.466582,23,667
4.1120157,-1.2605574,0,772
4.117981,3.6224802,23,1564
8.962505,3.8497288,8,1111
8.719304,2.0393562,11,491
5.6613936,6.5497227,21,684
0.8301034,6.620293,4,790
8.801885,4.3349442,8,1505
4.3708763,-0.4165015,0,1143
5.6315784,5.1701326,26,690
2.9251494,5.3892646,10,1336
-0.2853235,7.7715006,35,320
2.6250315,-0.82384247,0,1733
0.68720436,5.954366,4,589
-0.30260056,4.5668554,18,972
4.175675,-0.48559496,0,958
1.6237546,2.7558365,2,679
4.2030263,-1.6249365,18,1039
1.8274415,8.390364,28,901
4.5364523,5.009125,38,1534
0.4677458,-2.387357,13,1263
-0.27945623,4.533766,18,1530
-0.14319816,1.2922767,15,1136
-2.801266,-2.614895,9,1346
0.88407075,6.680143,4,888
5.433515,6.7556458,21,1221
2.6974561,-0.3488174,0,1110
-0.88457775,3.4036093,10,1119
-2.9711454,-2.7484908,9,712
5.415592,5.6700554,26,1713
7.355643,0.721083,48,472
7.2740364,4.1691184,1,1026
-3.3469777,-2.8903387,9,1683
-0.07323423,0.08305445,22,1416
2.4718797,7.688904,61,785
-0.09300649,4.9678745,18,1101
1.9132825,7.169516,4,1575
2.5222492,3.2281814,2,1102
2.2502966,4.7500043,14,1156
4.442596,9.446007,6,1255
4.2429295,-1.0147842,0,1368
4.725967,3.1377077,17,1462
1.4674783,2.7299807,2,1153
9.085668,-4.817001,10,1286
5.5626707,9.224097,6,1645
3.0995595,-0.76395065,0,1308
5.366028,2.3052344,17,585
0.17976429,-2.2394137,13,1504
0.5485736,-2.5850656,13,1370
3.2509787,-3.2748542,38,1664
-0.10364519,4.560835,18,1284
0.9556326,-2.3605912,13,1117
2.469126,7.716851,61,698
2.8813095,-0.9341181,0,961
2.2501283,5.1478643,14,641
2.6423507,-1.3585134,0,934
1.4207629,7.296575,4,1053
-1.15784,2.2266173,2,1376
4.5167656,-1.6595209,0,1135
9.075985,-4.8223324,10,1034
6.2049794,3.1669376,1,1143
5.4161158,6.389876,21,1071
-4.650523,7.360826,52,2104
2.6425154,0.060334843,0,825
5.1151214,2.5599592,17,1564
3.8851073,-1.33447,0,1036
1.4320195,6.500553,4,1122
0.23488382,2.7990606,2,1272
-0.2328019,4.9213777,18,1281
9.516003,-2.542292,16,1054
0.22236766,1.4579908,15,939
5.807456,6.890881,21,2014
-0.6821992,1.0055091,22,2338
1.7314719,-2.0431516,0,1379
3.1724186,-0.7795535,0,1012
3.2528746,-3.271821,0,1075
5.004721,-0.912698,0,1213
9.519904,-2.5852385,16,1354
-0.399671,3.602675,10,1084
-0.33612624,4.5232425,18,1373
6.2402105,3.5391617,1,1859
-1.3021411,1.9915257,2,673
5.2999,9.97609,6,1010
1.17152,-4.827578,5,910
8.576797,9.413136,0,939
-2.5072234,-2.9074354,9,1082
2.6877382,-0.8650467,0,840
-0.47044456,0.33573094,22,1830
9.665821,2.2120593,51,1519
9.265159,3.635392,8,1131
4.1478486,-0.73353064,0,1596
-1.8948965,8.946373,19,1029
3.4784555,-2.5024273,0,1191
-2.9940588,-1.4348679,27,1144
7.412559,0.7694001,48,1006
7.106641,5.7867694,46,1771
1.7169468,1.9578815,56,801
9.111505,6.0711207,3,595
3.7547457,2.370264,2,1458
2.7305722,-0.5520814,0,1310
0.43244618,-2.3143396,13,1050
-0.1441553,1.457009,15,1621
-1.4265393,9.480213,19,1904
0.4163129,1.1036407,15,1640
4.951698,1.1842592,29,1603
1.427855,7.458054,4,1329
1.2435732,6.672689,4,1296
-1.0066577,3.846569,10,1361
-2.4346898,-3.1692474,9,1259
9.261306,5.745786,3,1686
3.5465648,0.13319887,0,964
2.9855633,-0.71092206,0,1613
4.397663,9.445149,6,1245
5.605875,9.578344,6,1626
-0.5567758,7.4325786,10,1268
5.632001,0.5726362,29,981
2.2502337,-5.1933436,6,1133
9.458863,7.125861,3,880
0.049839992,5.1134396,18,1210
7.442178,8.508055,13,1248
7.2399225,4.1755505,1,1169
-0.2839602,4.552981,21,1151
4.8406897,5.20939,18,1189
2.9992926,2.3619468,1,657
2.9464557,-3.294674,22,1858
1.5788343,8.195146,28,1116
5.285774,0.22263801,9,1427
3.0670147,0.5624348,3,974
1.2377201,6.6683893,4,1050
6.03701,-0.86073023,20,1940
-0.13430949,4.822726,18,1221
-0.82867134,2.122147,2,1711
-0.35236764,4.806078,18,1274
7.7901654,-2.9827652,10,1731
9.62036,7.266914,3,1316
2.7097073,4.0565553,39,1192
5.408212,-1.8028468,24,1366
2.7673893,4.031833,39,1193
1.8552074,6.7782993,4,660
5.4275875,5.698829,26,891
